17866318,1061521,30881350,33028800,34140532,38585789,156126,12237784,36517,11578887,14681044,39309879,15043,150184
17604577,2278804,22138667,30069822,30999353,33680356,34929376,35097496,35632808,35820176,35875492,35214892,37578555,37539216
16185399,30999353,606848,37781323,37980517,38062234,40099555,40996363,89260,386986,1532027,2633662,2589714,2629332,13041163,16972981,17279743,18948043,22138667,23048153,25471166,30139175,31015071,31474253,31176553,31822362,31757091,32591741,32267545,32766616,33680356,35097496,36622990,37037148,38813396,38585789,39696085,39309879,3970,12108,14579,16134,20217,31717,29833,49728,61344,68253,144171,196020,244747,306401,375845,413184,564301
110001,2850681,4677863,10823,11812,61344,37633017,39432464,32781,636344,38074271,38708229,102490
16771003,12610483,39458161,40462095,12610483,39458161,37245412,38639313,236597,25246990,31232694,39350275,21148,76972,236597,333832
2300502,2073580,5690384,11914121,16921964,25774595,26508404,31430611,32670973,34429259,34222546,34445585,35825525,35818726,35300735,35638299,35996674,37615833,37259211,38666874,39700576,26494,25734,27318,76972
18565954,32859343,25152239,33615633,37595203,39837608,40462095,19281864,23958944,35818554,37052715,38249023,39837608,39458161,40482844
14596827,17909,48962,329833,125309,329833,18998720,32817,24748284,39309879,32781,76972,413184,405374
665076,5043324,39309879,16743,287673,32338015,37037148,38813396,5314,19961,21648,25734,165507
1169249,4637590,39114861,16175,29922,636344,1680819,35067261,37525341,46445121,5407,21648,24095,173825
3826175,31382748,34213662,35818554,37698065,37595203,40186398,35818554,35818554,35818554,37738010
19304884,35699958,36555856,37743450,37253608,38464733,32866171,39221025,13543,380965,35761027,35818868,35699958,37980517
6758766,331715,4099353,4399213,4792249,19044441,24425976,31232694,32078217,37501742,39120733,627,358,3382,365352,723992,887670
16802565,11319,14995351,20733341,24748284,33752908,37781323,301775,648216,13587263,38585789,71802,512449,630463,690256
17328083,2275990,3060479,6356686,7550182,29324498,71802,512449,578468,630463,2077273,170691
19169680,36661441,5119376,32001841,38084028,38591465,39540142,20217,31463088,31775043,39540142
19556,1677192,19044441,18951905,29394624,31700587,31990377,33592458,33955100,34381867,34697572,34136183,35938622,35595780,37086343,37622976,38085598,38426621,38326938,38980920,38708229,38422594,39948325,8786,8221,27358,44276,81576,92656,170691
5832145,39601333,39601333,38024070,568210,12844930,28457382,17279743,31822383,31775043,32670973,38426621,38663588,39863336,39076605,69323,102485,311937,380451
9581445,2731583,833859,2077273,5042916,8135890,11891,609825,35627827,8108132,8135890,15119353,32562697
17463007,37419037,39458161,39185724,211583,33209238,20942188,23278173,17898703,22736805,25193857,26406486,33209238,34320167,37595203,37219299
15917668,33158459,33680356,167079,2589714,9257001,29833,33534350,34951047,2434503,3545769,4122592,12964276,20983040,23306612,25774595,31474253,31232694,31822362,32071439,32338015,32267545,33680356,37037148,37633017,38053962,5405,21210,21939,26989,61344,435021,808402
55346,69058,24425976,24437894,36191089,39350275,10823,10597,13373,29969,578468,630463,690256
18175440,34136183,37825120,37825120,12684530,4443,12684530,34136183,35992729,36887547,250462,578468,689493
4628406,5122699,30999353,39076605,18131,8135890,5489,2434503,8052761,9262402,16666495,23048153,30069822,31201599,31176553,31700587,31822362,33350134,35818868,35568995,37539216,37185122,3454,23440,68253,82061,164910,196020,564301
7867282,1886352,2073557,2278804,4349459,5042951,5233774,6803715,7550182,8273958,8394247,9504027,10407205,10291466,15263646,18482905,23278173,28745324,29394624,29798270,30821628,31008752,31463088,31665644,32111995,32555666,33615633,33209238,33502433,33619581,34320167,35820176,36359206,36450985,37842204,36892611,37935222,37687725,37690493,37310013,38128277,38518153,38592593,38850871,38241033,38529973,39238465,39156570,39202444,39762022,41353912,40358728,40593053,4293,3454,4443,3970,11812,19291,26779,31750,48962,57570,63876,72850,76972,80482,142056,163205,167079,380451,383899,497619,534366,578468,648216
9850173,2177376,2725599,31015127,38484036,39160669,39114861,40459402,34059,41987,162173
14129502,14533,2386,1845,32231,35538204,37535316,15613,19831,149223,380398
12068706,29394624,13772,739547,3956818,5806040,10380708,10872112,14130905,19178104,28457382,29565401,33577506,33534350,33715497,34405737,34666277,36559900,35996674,37509755,37086343,37037148,40459402,13772,49001,63876,90451,170691,604244,665823
16185576,606848,1680819,5729054,19394613,22745860,31775043,35067261,36670758,37615833,37980517,37490729,38356500,38267543,38053955,38481813,38708229,39117265,39969011,39407093,39160669,39076605,40670386,32231,41987,44276,57570,64976,76033
897961,4637590,6323098,6803715,16100029,34136183,40459402,4293,12731,49728,374012
16808950,12684530,1342873,35307857,37042017,149223,2850681,18842323,30752816,37011698,40593053,1348,3466,21809,27862,33158,42090,56315,69328,175440,239587,630463,708834,725252
2449701,250204,1509817,1695534,6877384,14206625,17279743,23958944,25246990,29324498,30752816,32078217,32291112,32796719,33693638,34405737,34666277,35992729,36887547,37982175,37154996,38085598,38356500,38484036,38844124,38053955,38481813,38708229,39400608,39146799,39221025,39969011,39440141,39160669,39700576,39114861,39120733,39076605,40199989,40350832,41181297,40593053,7426,32587,57570,211579,250204,523032,604727
17993029,13362678,13392949,14130905,28823247,31382748,33754098,35044628,37155525,38250984,23267,25507,97218,380965
53903,24425976,25452,1355448,18980847,17394045,37544439,4659630,19044441,19156186,30752816
17501110,2639573,4429395,24424228,28841685,36831635,147073,244932,12237784,16887827,28890581,37423368,37264028
