17866318,4051607,35397113
17604577,15658254,26508404,31780557,31724592,32071439,32112949,33028800,34429259,34953010,36914424,39402923,25169,156126,171003
16185399,26208244,33029735,159599
110001,19344654,31316475,39055248,1208,17867,19831,59892,90451,167667,182000,307133
16771003,8135890,31015071
2300502,1532027,1539895,1725303,1687680,1849742,8433391,9262402,11125639,13951035,18482905,19344654,19179706,19666611,22411898,22745860,23045350,24459344,28871495,29057913,29288667,31338636,31724592,31912076,34005416,34429259,34320167,34629668,35825525,35326347,35765318,35777606,36856978,36831635,36355277,36670758,36002014,36622990,37034734,37980082,37857945,37622976,38024441,38486704,38267543,38053955,38400822,38062234,39469556,39540142,39133387,39185724,39948325,39812354,3454,5222,7959,8209,12108,22278,21242,23033,25169,26748,29918,31717,32927,32374,34258,46945,53707,48830,56656,100384,102485,143377,149183,286369,352699,374012,380451,375845,639842
18565954,17782843,35985366,39837608,40106480,40670386
14596827,1687680,2850681,3434750,5042916,5806040,9262402,17782843,18842323,29206360,31008752,36914424,38053955,41181297,11867,22989,25391,31945,45238,188213,249623,376619,427018,893219
665076,1687680,2731583,32866171,32544339
1169249,22946653,33983258,7959
3826175,14724189,23913127,29963050,37804387
19304884,31316475
6758766,1672146,1889619,2275990,3096835,5585308,6803715,7529378,7819615,9504027,11269605,14724189,16152986,20684964,20816992,24301729,25246990,28871495,32555666,33785882,33409740,33933753,33665770,35608549,35458034,36799196,36622990,37671576,37804387,37067268,37166773,37648826,38126981,38842972,38314050,38053955,38963682,39696085,39431276,39133387,39345150,39119620,856,6886,8209,12108,16095,18119,26994,57802,69713,84588,91155,262376,305473,564301,645042,725252
16802565,959699,3730063,4689264,4792249,8394247
17328083,37461028,26413,68187
19169680,35723752,38151849
19556,17394045,30741795,31795249,38528850,39626432,32073,39660
5832145,12964276,13392949,32562697,37743450
9581445,7698038,29569986,5222,7473,680175
17463007,33844071
15917668,11269605,17608105,20715044,33335392,29798,177840
18175440,959699,929659,1439517,5245920,22745860,23995075,24629056,35538204,35214892,37461028,38314050,39071851,7473,9904,68253,69713,184474,250204,328483,656933
4628406,3434750,11388236,23048153,26208244,31227103,33028800,35994707,36524320,36495174,36484254,36860986,38827962,83688,322147
7867282,38053955,39432464
9850173,39055248,19831
14129502,1537
12068706,1687680,3434750,3966054,18951905,39626432,40013458,5489,8060,18987,21241,23033,26825,25391,32374,48874,69801,191890
16185576,1439517,8770750,25276055,26208244,30952655,31638720,33029735,33933753,34271398,38528850,3463,7473,14653,26667,27862,48962,84588,164910,629945
897961,4051607,29020787,37745255,39883654,89260,97218,400738,572831
16808950,5624949,16100029,172326,609825
2449701,1509817,2170969,4122592,5042951,5729054,17279743,18600829,19541494,22754875,24437894,25226624,24806506,26508404,31512491,35690173,36887630,38473731,40675309,46445121,14532,26989,31717,64976,63876,90451,154549,175537,188213,210892,534366,908663
17993029,2574542,3121486,3784152,14995351,37154996,38980920
53903,2983,8687,19831,519437,556739
18603732,2540809,3014582,10429878,12520860,15658254,17608105,17839812,23252763,26302482,31338636,31133615,31912076,32468604,32314211,33619581,34164547,34222546,34501652,34320167,34946978,35842433,35627063,35938622,35122271,35307857,35067261,36887547,37322106,37886349,38338352,38663588,38948970,38708229,40106480,8221,31752,45660,629945,645042,648216,690256,838950
17501110,36715953,37253608
7899452,2434503,6323098,6433331,7515928,11269605,13392949,19394613,29044071,33785882,34697572,35723752,38053955,38400822,39238465,39458161,5489,8786,8209,9904,17839,39027,70101,68198,80696,167667,244932,305473,329833
18002836,13041163,24424228,37185122,12731,16095,17909,31056
19170631,19961,26413,46417,331715,887670
6610523,17852990,33592458,37983633,38024441,39881268,39204317,33158,37534,97218,197522,249623,444222
15255655,28824722,306401,424778,690083
18326449,29487240
1847279,16921969,33502433,36613262,37671576,37994136
2437760,35807110,13869,21241,37287,39027,48830,61344,147073,167079,874335
8838549,1560095,12684530,33528634,37018641,39407825,1845,1537,26589,31056
4599174,39133387,19831
15713403,12964276,23243880,23913127,36799196,37804387,37738010,39863336,41353912
16734816,1937703,2731583,9516,9602,22278,25507,182000
15809160,1938004,2396553,4122592,5183633,19541494,23913127,24437894,30294906,31329803,30999353,30952655,31232694,33665770,34768335,33983258,36661766,37980517,2185,3463,5416,8182,8687,7426,22278,26825,26779,29440,38776,48830,57802,76033,149337,159599,311937,357007,794957,874335
147410,38053955
3279793,4550726,5042916,7999675,16152986,17416221,23243880,35458034,39440141,39133387,39120733,39144224,7473,31717,156126
13755529,5945870,34501652,14229
17802991,31329803
