14213987,1739709,0
14213987,17585277,0
14213987,176069,0
14213987,176725,0
14213987,176793,0
14213987,1771587,0
14213987,1774191,0
14213987,1775051,0
14213987,17780945,0
14213987,1781062,0
14213987,179179,0
14213987,1794738,0
14213987,1800500,0
14213987,18010084,0
14213987,18014198,0
14213987,18039345,0
14213987,18118937,0
14213987,1813325,0
14213987,18182616,0
14213987,18247265,0
14213987,1828418,0
14213987,183417,0
14213987,1835869,0
14213987,184058,0
14213987,1841727,0
14213987,1844774,0
14213987,184860,0
14213987,1849676,0
14213987,1854317,0
14213987,18551845,0
14213987,18600829,0
14213987,18603783,0
14213987,18606,0
14213987,186073,0
14213987,1864043,0
14213987,1873667,0
14213987,18830760,0
14213987,18851925,0
14213987,18890,0
14213987,1890473,0
14213987,18993992,0
14213987,1903166,0
14213987,19038039,0
14213987,19051,0
14213987,19052,0
14213987,19053,0
14213987,190784,0
14213987,190789,0
14213987,19165474,0
14213987,19225980,0
14213987,192481,0
14213987,192485,0
14213987,19255892,0
14213987,19283361,0
14213987,1930107,0
14213987,19354372,0
14213987,1942564,0
14213987,194739,0
14213987,19478013,0
14213987,19520869,0
14213987,1957829,0
14213987,1958451,0
14213987,1958452,0
14213987,19644137,0
14213987,19685804,0
14213987,1972777,0
14213987,19729467,0
14213987,19760229,0
14213987,1979597,0
14213987,19833739,0
14213987,1987870,0
14213987,199106,0
14213987,19916594,0
14213987,1991808,0
14213987,2000219,0
14213987,2019005,0
14213987,20237533,0
14213987,20316342,0
14213987,20318029,0
14213987,20321147,0
14213987,2034236,0
14213987,20491903,0
14213987,20506363,0
14213987,2053693,0
14213987,20598015,0
14213987,20603,0
14213987,2065634,0
14213987,2066719,0
14213987,20777420,0
14213987,20860,0
14213987,20864,0
14213987,208691,0
14213987,20869,0
14213987,20916220,0
14213987,20936119,0
14213987,20960029,0
14213987,20971,0
14213987,20972,0
14213987,20979,0
14213987,21046965,0
14213987,21058,0
14213987,2111074,0
14213987,21194008,0
14213987,21222213,0
14213987,214025,0
14213987,2158621,0
14213987,2160978,0
14213987,2161798,0
14213987,2161901,0
14213987,2174560,0
14213987,21853850,0
14213987,21858970,0
14213987,21971061,0
14213987,22066070,0
14213987,2213065,0
14213987,2216434,0
14213987,22196,0
14213987,2226901,0
14213987,22516895,0
14213987,2271642,0
14213987,2274182,0
14213987,22986613,0
14213987,23009201,0
14213987,23124359,0
14213987,2322509,0
14213987,23260,0
14213987,23267,0
14213987,233039,0
14213987,233721,0
14213987,23711,0
14213987,23716,0
14213987,23719,0
14213987,23792289,0
14213987,23803,0
14213987,23805,0
14213987,23807,0
14213987,23808,0
14213987,23875999,0
14213987,2397539,0
14213987,2401131,0
14213987,24083790,0
14213987,24102615,0
14213987,24140,0
14213987,24143,0
14213987,24145,0
14213987,24147,0
14213987,24149,0
14213987,241721,0
14213987,2417951,0
14213987,24196492,0
14213987,24196494,0
14213987,24230,0
14213987,24236,0
14213987,24237,0
14213987,2425614,0
14213987,242778,0
14213987,2441984,0
14213987,24480974,0
14213987,24536639,0
14213987,2454237,0
14213987,2454238,0
14213987,24557325,0
14213987,24587131,0
14213987,2460,0
14213987,24645046,0
14213987,24737471,0
14213987,24771480,0
14213987,24775967,0
14213987,24805319,0
14213987,2483028,0
14213987,24891403,0
14213987,24896372,0
14213987,249116,0
14213987,249601,0
14213987,249604,0
14213987,25000433,0
14213987,25046692,0
14213987,250811,0
14213987,25152964,0
14213987,25203642,0
14213987,25204117,0
14213987,25223245,0
14213987,25228183,0
14213987,25230514,0
14213987,25587444,0
14213987,2558875,0
14213987,25676639,0
14213987,25696562,0
14213987,2570309,0
14213987,25833749,0
14213987,25928615,0
14213987,25961531,0
14213987,25961532,0
14213987,2599202,0
14213987,25995026,0
14213987,261047,0
14213987,261145,0
14213987,261811,0
14213987,2621045,0
14213987,262135,0
14213987,262482,0
14213987,26352500,0
14213987,263667,0
14213987,2640722,0
14213987,264865,0
14213987,264917,0
14213987,26494,0
14213987,26519949,0
14213987,26538695,0
14213987,26560,0
14213987,265768,0
14213987,2661505,0
14213987,2661507,0
14213987,266706,0
14213987,2668514,0
14213987,2674324,0
14213987,2686250,0
14213987,2724968,0
14213987,273081,0
14213987,27611,0
14213987,276635,0
14213987,2782484,0
14213987,282390,0
14213987,28260,0
14213987,28261,0
14213987,28262,0
14213987,28263,0
14213987,28265,0
14213987,28267,0
14213987,2834813,0
14213987,28398863,0
14213987,28406,0
14213987,28407,0
14213987,28408,0
14213987,28454742,0
14213987,28483868,0
14213987,28528166,0
14213987,2863919,0
14213987,28649855,0
14213987,2869198,0
14213987,2871422,0
14213987,28714,0
14213987,28715,0
14213987,28716,0
14213987,287800,0
14213987,28797870,0
14213987,28823247,0
14213987,2888779,0
14213987,28893355,0
14213987,29007426,0
14213987,29021472,0
14213987,2904912,0
14213987,29076519,0
14213987,29077427,0
14213987,29084162,0
14213987,291465,0
14213987,29252,0
14213987,292988,0
14213987,2933388,0
14213987,29380512,0
14213987,2941963,0
14213987,29473,0
14213987,2952210,0
14213987,29544,0
14213987,29635052,0
14213987,297288,0
14213987,298649,0
14213987,2986826,0
14213987,2986829,0
14213987,29918713,0
14213987,299941,0
14213987,29995323,0
14213987,3002912,0
14213987,30133,0
14213987,30138,0
14213987,301500,0
14213987,30153318,0
14213987,30170516,0
14213987,302192,0
14213987,30265385,0
14213987,30338086,0
14213987,30482,0
14213987,30610177,0
14213987,30698990,0
14213987,307520,0
14213987,307526,0
14213987,30793049,0
14213987,30795296,0
14213987,30818597,0
14213987,30822189,0
14213987,30824721,0
14213987,30854041,0
14213987,30857989,0
14213987,30863791,0
14213987,30985386,0
14213987,31015198,0
14213987,31140,0
14213987,31192370,0
14213987,3120972,0
14213987,31317733,0
14213987,31327118,0
14213987,313522,0
14213987,31422903,0
14213987,314933,0
14213987,314935,0
14213987,3154078,0
14213987,31769,0
14213987,32220228,0
14213987,32313421,0
14213987,3235803,0
14213987,32359767,0
14213987,32375,0
14213987,323777,0
14213987,32394,0
14213987,323983,0
14213987,32398,0
14213987,32399,0
14213987,32425866,0
14213987,325218,0
14213987,325329,0
14213987,32583254,0
14213987,32623,0
14213987,32629,0
14213987,3262,0
14213987,32713768,0
14213987,32786167,0
14213987,32789979,0
14213987,32829749,0
14213987,328815,0
14213987,33051527,0
14213987,33200322,0
14213987,33230278,0
14213987,33309035,0
14213987,33311860,0
14213987,33338392,0
14213987,33343240,0
14213987,33371355,0
14213987,33374981,0
14213987,33471550,0
14213987,334725,0
14213987,33502723,0
14213987,33615633,0
14213987,33625535,0
14213987,33632911,0
14213987,33672481,0
14213987,33672486,0
14213987,336959,0
14213987,33846517,0
14213987,33931676,0
14213987,33949821,0
14213987,34067574,0
14213987,341107,0
14213987,34135693,0
14213987,34162683,0
14213987,34179076,0
14213987,34204750,0
14213987,34230577,0
14213987,34255206,0
14213987,3433891,0
14213987,34348151,0
14213987,3437295,0
14213987,3439977,0
14213987,3448942,0
14213987,345756,0
14213987,34585031,0
14213987,346381,0
14213987,34675907,0
14213987,3468985,0
14213987,34788093,0
14213987,3487357,0
14213987,34884357,0
14213987,34890031,0
14213987,3489830,0
14213987,34900731,0
14213987,34960578,0
14213987,350387,0
14213987,35102057,0
14213987,3513533,0
14213987,3515200,0
14213987,3515996,0
14213987,353264,0
14213987,353265,0
14213987,3536669,0
14213987,354962,0
14213987,3551842,0
14213987,35636154,0
14213987,35667434,0
14213987,357013,0
14213987,35736431,0
14213987,3578923,0
14213987,3578924,0
14213987,35862563,0
14213987,35998368,0
14213987,36013704,0
14213987,36025084,0
14213987,36036066,0
14213987,36047287,0
14213987,36118122,0
14213987,36140634,0
14213987,36171334,0
14213987,362011,0
14213987,36203120,0
14213987,36233353,0
14213987,36259879,0
14213987,36339279,0
14213987,3634424,0
14213987,36353137,0
14213987,36438694,0
14213987,36495174,0
14213987,36533874,0
14213987,36550208,0
14213987,36555856,0
14213987,3657390,0
14213987,36574285,0
14213987,36576064,0
14213987,36596110,0
14213987,36609711,0
14213987,36657461,0
14213987,366696,0
14213987,36953207,0
14213987,36961354,0
14213987,36991462,0
14213987,370256,0
14213987,37034773,0
14213987,37039100,0
14213987,37042017,0
14213987,37043246,0
14213987,37065827,0
14213987,370871,0
14213987,37104692,0
14213987,3711507,0
14213987,3711508,0
14213987,37204616,0
14213987,37207407,0
14213987,37274,0
14213987,37337282,0
14213987,37360754,0
14213987,37413,0
14213987,37417,0
14213987,37456072,0
14213987,37492805,0
14213987,375205,0
14213987,37536377,0
14213987,37539823,0
14213987,37541033,0
14213987,37541036,0
14213987,37541039,0
14213987,375411,0
14213987,375743,0
14213987,37589481,0
14213987,3762435,0
14213987,37690493,0
14213987,37706175,0
14213987,37832971,0
14213987,37837134,0
14213987,378462,0
14213987,378464,0
14213987,378466,0
14213987,3785240,0
14213987,37855064,0
14213987,37954880,0
14213987,37960557,0
14213987,37982133,0
14213987,37993089,0
14213987,37994964,0
14213987,37995718,0
14213987,38005356,0
14213987,38053148,0
14213987,38057582,0
14213987,38061077,0
14213987,38071977,0
14213987,380769,0
14213987,38151849,0
14213987,38164778,0
14213987,38165823,0
14213987,3820505,0
14213987,38208500,0
14213987,38223394,0
14213987,38234801,0
14213987,38243663,0
14213987,38274099,0
14213987,38281942,0
14213987,38291968,0
14213987,38302595,0
14213987,38307504,0
14213987,38309771,0
14213987,3834689,0
14213987,38379579,0
14213987,38388022,0
14213987,38391574,0
14213987,38458333,0
14213987,38464135,0
14213987,38489882,0
14213987,3851601,0
14213987,385290,0
14213987,38557232,0
14213987,38567,0
14213987,38588275,0
14213987,38607178,0
14213987,38617414,0
14213987,38638758,0
14213987,38677534,0
14213987,38701078,0
14213987,38764944,0
14213987,38797990,0
14213987,38828778,0
14213987,38858476,0
14213987,38860921,0
14213987,38868994,0
14213987,38896504,0
14213987,3893481,0
14213987,38968243,0
14213987,38980570,0
14213987,38980575,0
14213987,38981369,0
14213987,39000780,0
14213987,39006846,0
14213987,39018653,0
14213987,39037883,0
14213987,3904808,0
14213987,39053980,0
14213987,39137195,0
14213987,39200615,0
14213987,39224712,0
14213987,39232388,0
14213987,39258990,0
14213987,39277098,0
14213987,39287577,0
14213987,392975,0
14213987,393865,0
14213987,39426071,0
14213987,39443678,0
14213987,39468958,0
14213987,39485796,0
14213987,39528154,0
14213987,39534714,0
14213987,39557698,0
14213987,39559837,0
14213987,39581724,0
14213987,3958289,0
14213987,39608100,0
14213987,39660237,0
14213987,39691334,0
14213987,39773727,0
14213987,39792064,0
14213987,39794664,0
14213987,39801801,0
14213987,39820118,0
14213987,39843309,0
14213987,398602,0
14213987,39897794,0
14213987,39943821,0
14213987,39943827,0
14213987,39945678,0
14213987,40011807,0
14213987,40017504,0
14213987,40019790,0
14213987,40028731,0
14213987,40102361,0
14213987,40218731,0
14213987,40234265,0
14213987,40289183,0
14213987,40331925,0
14213987,40338290,0
14213987,40340961,0
14213987,40363631,0
14213987,40371049,0
14213987,40384239,0
14213987,4041,0
14213987,40424914,0
14213987,4045,0
14213987,40471728,0
14213987,40530064,0
14213987,405704,0
14213987,40604381,0
14213987,40663140,0
14213987,40666462,0
14213987,40691604,0
14213987,407127,0
14213987,4074175,0
14213987,4077967,0
14213987,4078100,0
14213987,40800775,0
14213987,40828200,0
14213987,40829127,0
14213987,408677,0
14213987,40877594,0
14213987,40891546,0
14213987,40914753,0
14213987,409176,0
14213987,4093795,0
14213987,4101970,0
14213987,41065742,0
14213987,41132297,0
14213987,411562,0
14213987,41177054,0
14213987,411986,0
14213987,4124315,0
14213987,4131402,0
14213987,4132613,0
14213987,413957,0
14213987,4147039,0
14213987,4147320,0
14213987,4148015,0
14213987,415575,0
14213987,415576,0
14213987,415767,0
14213987,416699,0
14213987,4175709,0
14213987,418159,0
14213987,418889,0
14213987,4189084,0
14213987,420030,0
14213987,4250002,0
14213987,4263785,0
14213987,428082,0
14213987,428086,0
14213987,43271,0
14213987,43274,0
14213987,433888,0
14213987,435508,0
14213987,435509,0
14213987,435621,0
14213987,4401858,0
14213987,440679,0
14213987,4419191,0
14213987,44628,0
14213987,4463064,0
14213987,4464404,0
14213987,44712,0
14213987,44719,0
14213987,4533723,0
14213987,4550,0
14213987,4551,0
14213987,4552,0
14213987,4554,0
14213987,4560007,0
14213987,46185063,0
14213987,4621495,0
14213987,46373,0
14213987,4669043,0
14213987,47497,0
14213987,47498,0
14213987,47945,0
14213987,47946,0
14213987,47948,0
14213987,4839066,0
14213987,4843981,0
14213987,4856307,0
14213987,48701,0
14213987,4918676,0
14213987,49241,0
14213987,49243,0
14213987,49569,0
14213987,49733,0
14213987,497586,0
14213987,4983742,0
14213987,5001127,0
14213987,5023851,0
14213987,50268,0
14213987,504217,0
14213987,5042657,0
14213987,506443,0
14213987,5073563,0
14213987,5085908,0
14213987,509059,0
14213987,510266,0
14213987,5104220,0
14213987,5139049,0
14213987,51474,0
14213987,5154992,0
14213987,5170178,0
14213987,5171141,0
14213987,5175666,0
14213987,517916,0
14213987,5212488,0
14213987,521625,0
14213987,522014,0
14213987,525787,0
14213987,52816,0
14213987,531687,0
14213987,5323507,0
14213987,532448,0
14213987,5333265,0
14213987,533860,0
14213987,5356681,0
14213987,537880,0
14213987,5442405,0
14213987,54540,0
14213987,5481919,0
14213987,54956,0
14213987,54958,0
14213987,54959,0
14213987,5501652,0
14213987,5542707,0
14213987,555344,0
14213987,5598334,0
14213987,560869,0
14213987,5613194,0
14213987,566951,0
14213987,5688175,0
14213987,57344,0
14213987,57700,0
14213987,57706,0
14213987,57707,0
14213987,57708,0
14213987,5800930,0
14213987,5900312,0
14213987,5919718,0
14213987,59205,0
14213987,59209,0
14213987,5928766,0
14213987,593083,0
14213987,5938318,0
14213987,593,0
14213987,594,0
14213987,5955349,0
14213987,595,0
14213987,597,0
14213987,5981,0
14213987,59855,0
14213987,5987,0
14213987,599,0
14213987,612660,0
14213987,61744,0
14213987,617749,0
14213987,6223534,0
14213987,6225891,0
14213987,622746,0
14213987,6232035,0
14213987,62579,0
14213987,62866,0
14213987,6299613,0
14213987,6337994,0
14213987,6380258,0
14213987,638109,0
14213987,638396,0
14213987,641954,0
14213987,641959,0
14213987,644398,0
14213987,645650,0
14213987,64646,0
14213987,64647,0
14213987,64648,0
14213987,649517,0
14213987,652643,0
14213987,6548146,0
14213987,657611,0
14213987,657832,0
14213987,6578805,0
14213987,65834,0
14213987,65835,0
14213987,65836,0
14213987,65837,0
14213987,65888,0
14213987,66313,0
14213987,665986,0
14213987,66633,0
14213987,666910,0
14213987,667443,0
14213987,670407,0
14213987,6711339,0
14213987,674073,0
14213987,68065,0
14213987,6830648,0
14213987,683150,0
14213987,684037,0
14213987,6897084,0
14213987,69147,0
14213987,694601,0
14213987,6953277,0
14213987,695459,0
14213987,6967012,0
14213987,7000810,0
14213987,703734,0
14213987,71305,0
14213987,720662,0
14213987,726494,0
14213987,72821,0
14213987,740968,0
14213987,7423670,0
14213987,748253,0
14213987,750514,0
14213987,7546,0
14213987,7548,0
14213987,7572196,0
14213987,758605,0
14213987,7624396,0
14213987,7740347,0
14213987,7766801,0
14213987,78358,0
14213987,7865012,0
14213987,7884711,0
14213987,794928,0
14213987,79726,0
14213987,7977065,0
14213987,7990264,0
14213987,803655,0
14213987,803842,0
14213987,80756,0
14213987,8096489,0
14213987,8164643,0
14213987,8176015,0
14213987,820757,0
14213987,8230133,0
14213987,828181,0
14213987,8410848,0
14213987,84350,0
14213987,84358,0
14213987,8447322,0
14213987,847459,0
14213987,8495290,0
14213987,8501048,0
14213987,855329,0
14213987,8579703,0
14213987,860860,0
14213987,8663,0
14213987,8667,0
14213987,8696331,0
14213987,872441,0
14213987,8798230,0
14213987,885126,0
14213987,887152,0
14213987,889200,0
14213987,892306,0
14213987,8929079,0
14213987,895690,0
14213987,897186,0
14213987,901495,0
14213987,9025199,0
14213987,9033843,0
14213987,9137915,0
14213987,921530,0
14213987,9224690,0
14213987,9236533,0
14213987,933117,0
14213987,9362881,0
14213987,938699,0
14213987,940433,0
14213987,9428161,0
14213987,9429191,0
14213987,95274,0
14213987,955673,0
14213987,966193,0
14213987,966195,0
14213987,97340,0
14213987,9853806,0
14213987,9895061,0
14213987,9931668,0
14213987,99627,0
14213987,99629,0
14723596,100191,0.427511096797191
14723596,100192,0.427511096797191
14723596,100196,0.427511096797191
14723596,10029,0
14723596,10144419,0
14723596,1018627,0.427511096797191
14723596,102136,0.427511096797191
14723596,1036801,0.427511096797191
14723596,1063131,0.427511096797191
14723596,10678588,0.427511096797191
14723596,10738854,0
14723596,107424,0.427511096797191
14723596,107426,0.427511096797191
14723596,107912,0.427511096797191
14723596,108065,0.427511096797191
14723596,10964778,0.427511096797191
14723596,11071435,0
14723596,11073723,0
14723596,11173100,0.427511096797191
14723596,11225,0.427511096797191
14723596,11227,0.427511096797191
14723596,11233052,0.427511096797191
14723596,11255024,0
14723596,11291214,0.427511096797191
14723596,113028,0.427511096797191
14723596,11436396,0.427511096797191
14723596,11447092,0.427511096797191
14723596,11505487,0
14723596,115686,0.427511096797191
14723596,118798,0.427511096797191
14723596,11932227,0
14723596,11987991,0.427511096797191
14723596,12022832,0
14723596,12059112,0
14723596,12150414,0
14723596,12205924,0.427511096797191
14723596,12219502,0.427511096797191
14723596,123947,0.427511096797191
14723596,12477075,0.427511096797191
14723596,12482745,0
14723596,12498208,0.427511096797191
14723596,125761,0.427511096797191
14723596,125764,0.427511096797191
14723596,12631431,0.427511096797191
14723596,12642237,0
14723596,12666307,0
14723596,12762155,0.427511096797191
14723596,12785046,0
14723596,12862566,0
14723596,12868358,0
14723596,12873676,0
14723596,12935706,0.427511096797191
14723596,12981647,0.427511096797191
14723596,12989350,0
14723596,13046106,0.427511096797191
14723596,1310752,0.427511096797191
14723596,1313870,0.427511096797191
14723596,1318175,0.427511096797191
14723596,1326920,0.427511096797191
14723596,13284886,0.427511096797191
14723596,1329090,0
14723596,1335430,0.427511096797191
14723596,1336039,0.427511096797191
14723596,13362723,0
14723596,133874,0.427511096797191
14723596,1339541,0.427511096797191
14723596,1342372,0.427511096797191
14723596,13435299,0
14723596,13465445,0
14723596,13483,0.427511096797191
14723596,13485,0.427511096797191
14723596,13486,0.427511096797191
14723596,13487,0
14723596,1357606,0.427511096797191
14723596,1362830,0
14723596,1366146,0.427511096797191
14723596,13756257,0.427511096797191
14723596,137935,0.427511096797191
14723596,1388859,0.427511096797191
14723596,13906453,0.427511096797191
14723596,14003237,0.427511096797191
14723596,14003239,0.427511096797191
14723596,1402941,0.427511096797191
14723596,140465,0.427511096797191
14723596,140795,0.427511096797191
14723596,1418599,0.427511096797191
14723596,14201972,0.427511096797191
14723596,14213987,0
14723596,143776,0.427511096797191
14723596,144209,0.427511096797191
14723596,1448945,0.427511096797191
14723596,145050,0.427511096797191
14723596,1463014,0.427511096797191
14723596,1470208,0
14723596,14723596,1
14723596,147476,0.427511096797191
14723596,1477679,0
14723596,14804,0.427511096797191
14723596,148385,0.427511096797191
14723596,148979,0.427511096797191
14723596,14973,0.427511096797191
14723596,14975,0.427511096797191
14723596,150160,0.427511096797191
14723596,15044030,0.427511096797191
14723596,150742,0.427511096797191
14723596,15098593,0
14723596,151196,0.427511096797191
14723596,151199,0.427511096797191
14723596,15164673,0.427511096797191
14723596,15207105,0.427511096797191
14723596,152271,0.427511096797191
14723596,152277,0.427511096797191
14723596,1528075,0.427511096797191
14723596,1532450,0.427511096797191
14723596,153398,0.427511096797191
14723596,153399,0.427511096797191
14723596,15382067,0.427511096797191
14723596,15443995,0.427511096797191
14723596,15516339,0.427511096797191
14723596,15530902,0
14723596,1554924,0
14723596,15577036,0.427511096797191
14723596,15579832,0.427511096797191
14723596,1558384,0.427511096797191
14723596,15619833,0.427511096797191
14723596,156704,0.427511096797191
14723596,15704241,0.427511096797191
14723596,15716196,0
14723596,157736,0.427511096797191
14723596,1580910,0.427511096797191
14723596,158287,0.427511096797191
14723596,15830760,0.427511096797191
14723596,15871078,0.427511096797191
14723596,15940,0.427511096797191
14723596,15941,0.427511096797191
14723596,15942,0.427511096797191
14723596,15947,0.427511096797191
14723596,15983150,0
14723596,1603537,0.427511096797191
14723596,16089858,0
14723596,16118,0.427511096797191
14723596,1618053,0.427511096797191
14723596,162572,0.427511096797191
14723596,16361229,0.427511096797191
14723596,1648069,0.427511096797191
14723596,1648801,0.427511096797191
14723596,1649942,0.427511096797191
14723596,166159,0.427511096797191
14723596,16707,0.4480953504959716
14723596,1677808,0.427511096797191
14723596,1680862,0.427511096797191
14723596,16815,0
14723596,16877740,0
14723596,168958,0.427511096797191
14723596,169494,0.427511096797191
14723596,169496,0.427511096797191
14723596,169499,0.427511096797191
14723596,16967020,0
14723596,170490,0.427511096797191
14723596,170491,0.427511096797191
14723596,170911,0.427511096797191
14723596,17140677,0.427511096797191
14723596,171649,0.427511096797191
14723596,1716514,0.427511096797191
14723596,1723540,0.427511096797191
14723596,1730307,0.427511096797191
14723596,173345,0.427511096797191
14723596,17345761,0
14723596,1739709,0.427511096797191
14723596,17585277,0.427511096797191
14723596,176069,0.427511096797191
14723596,176725,0.427511096797191
14723596,176793,0.427511096797191
14723596,1771587,0.427511096797191
14723596,1774191,0.427511096797191
14723596,1775051,0.427511096797191
14723596,17780945,0.427511096797191
14723596,1781062,0.427511096797191
14723596,179179,0.427511096797191
14723596,1794738,0
14723596,1800500,0.427511096797191
14723596,18010084,0.427511096797191
14723596,18014198,0.427511096797191
14723596,18039345,0
14723596,18118937,0.427511096797191
14723596,1813325,0.427511096797191
14723596,18182616,0
14723596,18247265,0.427511096797191
14723596,1828418,0.427511096797191
14723596,183417,0.427511096797191
14723596,1835869,0.427511096797191
14723596,184058,0.427511096797191
14723596,1841727,0.427511096797191
14723596,1844774,0
14723596,184860,0.427511096797191
14723596,1849676,0.427511096797191
14723596,1854317,0.427511096797191
14723596,18551845,0.427511096797191
14723596,18600829,0.427511096797191
14723596,18603783,0.427511096797191
14723596,18606,0.427511096797191
14723596,186073,0.427511096797191
14723596,1864043,0
14723596,1873667,0.427511096797191
14723596,18830760,0.427511096797191
14723596,18851925,0
14723596,18890,0.427511096797191
14723596,1890473,0
14723596,18993992,0.427511096797191
14723596,1903166,0.427511096797191
14723596,19038039,0.427511096797191
14723596,19051,0.427511096797191
14723596,19052,0.427511096797191
14723596,19053,0.427511096797191
14723596,190784,0.427511096797191
14723596,190789,0.427511096797191
14723596,19165474,0.427511096797191
14723596,19225980,0.427511096797191
14723596,192481,0.427511096797191
14723596,192485,0.427511096797191
14723596,19255892,0.427511096797191
14723596,19283361,0.427511096797191
14723596,1930107,0
14723596,19354372,0.427511096797191
14723596,1942564,0.427511096797191
14723596,194739,0.427511096797191
14723596,19478013,0
14723596,19520869,0
14723596,1957829,0.427511096797191
14723596,1958451,0.427511096797191
14723596,1958452,0.427511096797191
14723596,19644137,0.427511096797191
14723596,19685804,0
14723596,1972777,0.427511096797191
14723596,19729467,0.427511096797191
14723596,19760229,0.427511096797191
14723596,1979597,0
14723596,19833739,0
14723596,1987870,0
14723596,199106,0.427511096797191
14723596,19916594,0.427511096797191
14723596,1991808,0.427511096797191
14723596,2000219,0.427511096797191
14723596,2019005,0.427511096797191
14723596,20237533,0.427511096797191
14723596,20316342,0.427511096797191
14723596,20318029,0
14723596,20321147,0.427511096797191
14723596,2034236,0.427511096797191
14723596,20491903,0.427511096797191
14723596,20506363,0.427511096797191
14723596,2053693,0.427511096797191
14723596,20598015,0.427511096797191
14723596,20603,0.427511096797191
14723596,2065634,0.427511096797191
14723596,2066719,0.427511096797191
14723596,20777420,0.427511096797191
14723596,20860,0.427511096797191
14723596,20864,0.427511096797191
14723596,208691,0.427511096797191
14723596,20869,0.427511096797191
14723596,20916220,0.427511096797191
14723596,20936119,0.427511096797191
14723596,20960029,0.427511096797191
14723596,20971,0.427511096797191
14723596,20972,0.427511096797191
14723596,20979,0.427511096797191
14723596,21046965,0.427511096797191
14723596,21058,0.427511096797191
14723596,2111074,0.427511096797191
14723596,21194008,0.427511096797191
14723596,21222213,0.427511096797191
14723596,214025,0.427511096797191
14723596,2158621,0.427511096797191
14723596,2160978,0
14723596,2161798,0.427511096797191
14723596,2161901,0.427511096797191
14723596,2174560,0.427511096797191
14723596,21853850,0
14723596,21858970,0.427511096797191
14723596,21971061,0.427511096797191
14723596,22066070,0.427511096797191
14723596,2213065,0.427511096797191
14723596,2216434,0.427511096797191
14723596,22196,0.427511096797191
14723596,2226901,0.427511096797191
14723596,22516895,0.427511096797191
14723596,2271642,0.427511096797191
